"LimesLimits_ID_1";"Site_type";"X_coordinate_1";"Y_coordinate_1";"HCLASS_1";"LimesLimits_ID_2";"HCLASS_2";"X_coordinate_2";"Y_coordinate_2";"Distance"
430;"rural settlement";147360;445360;3.00;866.00;3.00;146700;445500;674.68
431;"rural settlement";148037;444965;6.00;2025.00;3.00;150755;444090;2855.37
431;"rural settlement";148037;444965;6.00;427.00;5.00;149046;444985;1009.19
431;"rural settlement";148037;444965;6.00;426.00;5.00;149432;444520;1464.25
431;"rural settlement";148037;444965;6.00;430.00;3.00;147360;445360;783.80
431;"rural settlement";148037;444965;6.00;434.00;3.00;145500;444850;2539.60
431;"rural settlement";148037;444965;6.00;421.00;6.00;145650;444000;2574.68
431;"rural settlement";148037;444965;6.00;429.00;4.00;147635;445815;940.26
431;"rural settlement";148037;444965;6.00;432.00;6.00;145950;445950;2307.76
431;"rural settlement";148037;444965;6.00;423.00;5.00;147000;444670;1078.14
431;"rural settlement";148037;444965;6.00;420.00;5.00;146260;443840;2103.17
431;"rural settlement";148037;444965;6.00;435.00;1.00;145400;445160;2644.20
431;"rural settlement";148037;444965;6.00;424.00;6.00;147566;444502;660.46
431;"rural settlement";148037;444965;6.00;425.00;5.00;148650;444100;1060.18
431;"rural settlement";148037;444965;6.00;422.00;6.00;146455;444445;1665.26
431;"rural settlement";148037;444965;6.00;866.00;3.00;146700;445500;1440.06
431;"rural settlement";148037;444965;6.00;483.00;4.00;149750;443370;2340.59
431;"rural settlement";148037;444965;6.00;482.00;4.00;149450;443220;2245.34
431;"rural settlement";148037;444965;6.00;524.00;6.00;150100;444550;2104.32
431;"rural settlement";148037;444965;6.00;867.00;5.00;145618;445682;2523.02
431;"rural settlement";148037;444965;6.00;865.00;4.00;150300;444150;2405.28
431;"rural settlement";148037;444965;6.00;481.00;4.00;149020;443480;1780.87
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;2014.00;1.00;147670;448300;2912.19
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;421.00;6.00;145650;444000;1972.94
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;429.00;4.00;147635;445815;1690.39
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;436.00;3.00;144400;445270;1692.60
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;423.00;5.00;147000;444670;1655.56
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;422.00;6.00;146455;444445;1587.46
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;433.00;5.00;145400;446500;777.81
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;438.00;7.00;144750;445900;1201.04
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;430.00;3.00;147360;445360;1528.46
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;439.00;3.00;143750;446270;2223.15
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;434.00;3.00;145500;444850;1188.48
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;424.00;6.00;147566;444502;2169.82
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;431.00;6.00;148037;444965;2307.76
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;440.00;6.00;143300;445950;2650.00
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;437.00;3.00;144250;445950;1700.00
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;435.00;1.00;145400;445160;962.60
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;420.00;5.00;146260;443840;2132.65
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;419.00;2.00;143100;445400;2902.58
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;470.00;3.00;145220;446890;1190.16
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;868.00;4.00;144360;446540;1695.93
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;867.00;5.00;145618;445682;426.67
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;866.00;3.00;146700;445500;874.64
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;469.00;3.00;144920;447330;1722.00
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;870.00;1.00;144120;447090;2156.03
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;468.00;6.00;144600;448450;2841.21
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;869.00;6.00;143940;446500;2083.89
432;"rural settlement, stone-built?; burial(s)?";145950;445950;6.00;872.00;3.00;143170;446540;2841.91
433;"rural settlement";145400;446500;5.00;2008.00;2.00;144930;448780;2327.93
433;"rural settlement";145400;446500;5.00;2009.00;5.00;143260;448020;2624.88
433;"rural settlement";145400;446500;5.00;2014.00;1.00;147670;448300;2897.05
433;"rural settlement";145400;446500;5.00;424.00;6.00;147566;444502;2946.78
433;"rural settlement";145400;446500;5.00;422.00;6.00;146455;444445;2309.98
433;"rural settlement";145400;446500;5.00;438.00;7.00;144750;445900;884.59
433;"rural settlement";145400;446500;5.00;432.00;6.00;145950;445950;777.81
433;"rural settlement";145400;446500;5.00;436.00;3.00;144400;445270;1585.21
433;"rural settlement";145400;446500;5.00;443.00;4.00;142640;446500;2760.00
433;"rural settlement";145400;446500;5.00;435.00;1.00;145400;445160;1340.00
433;"rural settlement";145400;446500;5.00;437.00;3.00;144250;445950;1274.75
433;"rural settlement";145400;446500;5.00;440.00;6.00;143300;445950;2170.82
433;"rural settlement";145400;446500;5.00;423.00;5.00;147000;444670;2430.82
433;"rural settlement";145400;446500;5.00;421.00;6.00;145650;444000;2512.46
433;"rural settlement";145400;446500;5.00;439.00;3.00;143750;446270;1665.95
433;"rural settlement";145400;446500;5.00;419.00;2.00;143100;445400;2549.50
433;"rural settlement";145400;446500;5.00;430.00;3.00;147360;445360;2267.42
433;"rural settlement";145400;446500;5.00;420.00;5.00;146260;443840;2795.56
433;"rural settlement";145400;446500;5.00;441.00;1.00;142750;446190;2668.07
433;"rural settlement";145400;446500;5.00;429.00;4.00;147635;445815;2337.61
433;"rural settlement";145400;446500;5.00;434.00;3.00;145500;444850;1653.02
433;"rural settlement";145400;446500;5.00;470.00;3.00;145220;446890;429.53
433;"rural settlement";145400;446500;5.00;868.00;4.00;144360;446540;1040.76
433;"rural settlement";145400;446500;5.00;469.00;3.00;144920;447330;958.80
433;"rural settlement";145400;446500;5.00;866.00;3.00;146700;445500;1640.12
433;"rural settlement";145400;446500;5.00;468.00;6.00;144600;448450;2107.72
433;"rural settlement";145400;446500;5.00;467.00;5.00;142850;447950;2933.42
433;"rural settlement";145400;446500;5.00;870.00;1.00;144120;447090;1409.43
433;"rural settlement";145400;446500;5.00;872.00;3.00;143170;446540;2230.35
433;"rural settlement";145400;446500;5.00;871.00;6.00;143200;447400;2376.97
433;"rural settlement";145400;446500;5.00;867.00;5.00;145618;445682;846.55
433;"rural settlement";145400;446500;5.00;869.00;6.00;143940;446500;1460.00
433;"rural settlement";145400;446500;5.00;466.00;5.00;143780;448540;2604.99
434;"rural settlement";145500;444850;3.00;2012.00;6.00;143796;442691;2750.43
434;"rural settlement";145500;444850;3.00;437.00;3.00;144250;445950;1665.08
434;"rural settlement";145500;444850;3.00;439.00;3.00;143750;446270;2253.64
434;"rural settlement";145500;444850;3.00;438.00;7.00;144750;445900;1290.34
434;"rural settlement";145500;444850;3.00;422.00;6.00;146455;444445;1037.32
434;"rural settlement";145500;444850;3.00;420.00;5.00;146260;443840;1264.00
434;"rural settlement";145500;444850;3.00;419.00;2.00;143100;445400;2462.21
434;"rural settlement";145500;444850;3.00;421.00;6.00;145650;444000;863.13
434;"rural settlement";145500;444850;3.00;436.00;3.00;144400;445270;1177.45
434;"rural settlement";145500;444850;3.00;440.00;6.00;143300;445950;2459.67
434;"rural settlement";145500;444850;3.00;432.00;6.00;145950;445950;1188.48
434;"rural settlement";145500;444850;3.00;433.00;5.00;145400;446500;1653.02
434;"rural settlement";145500;444850;3.00;431.00;6.00;148037;444965;2539.60
434;"rural settlement";145500;444850;3.00;435.00;1.00;145400;445160;325.72
434;"rural settlement";145500;444850;3.00;424.00;6.00;147566;444502;2095.10
434;"rural settlement";145500;444850;3.00;423.00;5.00;147000;444670;1510.76
434;"rural settlement";145500;444850;3.00;430.00;3.00;147360;445360;1928.65
434;"rural settlement";145500;444850;3.00;429.00;4.00;147635;445815;2342.95
434;"rural settlement";145500;444850;3.00;868.00;4.00;144360;446540;2038.55
434;"rural settlement";145500;444850;3.00;867.00;5.00;145618;445682;840.32
434;"rural settlement";145500;444850;3.00;479.00;5.00;143550;442890;2764.79
434;"rural settlement";145500;444850;3.00;869.00;6.00;143940;446500;2270.70
434;"rural settlement";145500;444850;3.00;870.00;1.00;144120;447090;2630.96
434;"rural settlement";145500;444850;3.00;470.00;3.00;145220;446890;2059.12
434;"rural settlement";145500;444850;3.00;872.00;3.00;143170;446540;2878.36
434;"rural settlement";145500;444850;3.00;469.00;3.00;144920;447330;2546.91
434;"rural settlement";145500;444850;3.00;866.00;3.00;146700;445500;1364.73
434;"rural settlement";145500;444850;3.00;476.00;4.00;143230;442920;2979.56
435;"rural settlement?";145400;445160;1.00;2012.00;6.00;143796;442691;2944.27
435;"rural settlement?";145400;445160;1.00;441.00;1.00;142750;446190;2843.13
435;"rural settlement?";145400;445160;1.00;437.00;3.00;144250;445950;1395.20
435;"rural settlement?";145400;445160;1.00;429.00;4.00;147635;445815;2329.00
435;"rural settlement?";145400;445160;1.00;440.00;6.00;143300;445950;2243.68
435;"rural settlement?";145400;445160;1.00;432.00;6.00;145950;445950;962.60
435;"rural settlement?";145400;445160;1.00;420.00;5.00;146260;443840;1575.43
435;"rural settlement?";145400;445160;1.00;421.00;6.00;145650;444000;1186.63
435;"rural settlement?";145400;445160;1.00;430.00;3.00;147360;445360;1970.17
435;"rural settlement?";145400;445160;1.00;431.00;6.00;148037;444965;2644.20
435;"rural settlement?";145400;445160;1.00;422.00;6.00;146455;444445;1274.46
435;"rural settlement?";145400;445160;1.00;423.00;5.00;147000;444670;1673.34
435;"rural settlement?";145400;445160;1.00;439.00;3.00;143750;446270;1988.61
435;"rural settlement?";145400;445160;1.00;433.00;5.00;145400;446500;1340.00
435;"rural settlement?";145400;445160;1.00;436.00;3.00;144400;445270;1006.03
435;"rural settlement?";145400;445160;1.00;434.00;3.00;145500;444850;325.72
435;"rural settlement?";145400;445160;1.00;419.00;2.00;143100;445400;2312.48
435;"rural settlement?";145400;445160;1.00;438.00;7.00;144750;445900;984.93
435;"rural settlement?";145400;445160;1.00;424.00;6.00;147566;444502;2263.74
435;"rural settlement?";145400;445160;1.00;470.00;3.00;145220;446890;1739.33
435;"rural settlement?";145400;445160;1.00;872.00;3.00;143170;446540;2622.46
435;"rural settlement?";145400;445160;1.00;868.00;4.00;144360;446540;1728.00
435;"rural settlement?";145400;445160;1.00;866.00;3.00;146700;445500;1343.72
435;"rural settlement?";145400;445160;1.00;469.00;3.00;144920;447330;2222.45
435;"rural settlement?";145400;445160;1.00;867.00;5.00;145618;445682;565.69
435;"rural settlement?";145400;445160;1.00;870.00;1.00;144120;447090;2315.87
435;"rural settlement?";145400;445160;1.00;479.00;5.00;143550;442890;2928.37
435;"rural settlement?";145400;445160;1.00;869.00;6.00;143940;446500;1981.71
436;"rural settlement";144400;445270;3.00;2009.00;5.00;143260;448020;2976.92
436;"rural settlement";144400;445270;3.00;2012.00;6.00;143796;442691;2648.78
436;"rural settlement";144400;445270;3.00;430.00;3.00;147360;445360;2961.36
436;"rural settlement";144400;445270;3.00;433.00;5.00;145400;446500;1585.21
436;"rural settlement";144400;445270;3.00;438.00;7.00;144750;445900;720.69
436;"rural settlement";144400;445270;3.00;437.00;3.00;144250;445950;696.34
436;"rural settlement";144400;445270;3.00;432.00;6.00;145950;445950;1692.60
436;"rural settlement";144400;445270;3.00;440.00;6.00;143300;445950;1293.21
436;"rural settlement";144400;445270;3.00;435.00;1.00;145400;445160;1006.03
436;"rural settlement";144400;445270;3.00;422.00;6.00;146455;444445;2214.41
436;"rural settlement";144400;445270;3.00;421.00;6.00;145650;444000;1781.96
436;"rural settlement";144400;445270;3.00;423.00;5.00;147000;444670;2668.33
436;"rural settlement";144400;445270;3.00;417.00;2.00;141720;446000;2777.64
436;"rural settlement";144400;445270;3.00;418.00;2.00;142400;445630;2032.14
436;"rural settlement";144400;445270;3.00;443.00;4.00;142640;446500;2147.20
436;"rural settlement";144400;445270;3.00;434.00;3.00;145500;444850;1177.45
436;"rural settlement";144400;445270;3.00;445.00;3.00;141960;446780;2869.44
436;"rural settlement";144400;445270;3.00;419.00;2.00;143100;445400;1306.48
436;"rural settlement";144400;445270;3.00;446.00;1.00;142150;446600;2613.69
436;"rural settlement";144400;445270;3.00;442.00;4.00;142400;446300;2249.64
436;"rural settlement";144400;445270;3.00;420.00;5.00;146260;443840;2346.16
436;"rural settlement";144400;445270;3.00;439.00;3.00;143750;446270;1192.68
436;"rural settlement";144400;445270;3.00;441.00;1.00;142750;446190;1889.15
436;"rural settlement";144400;445270;3.00;470.00;3.00;145220;446890;1815.70
436;"rural settlement";144400;445270;3.00;873.00;3.00;142150;445800;2311.57
436;"rural settlement";144400;445270;3.00;477.00;3.00;142740;442780;2992.60
436;"rural settlement";144400;445270;3.00;469.00;3.00;144920;447330;2124.61
436;"rural settlement";144400;445270;3.00;476.00;4.00;143230;442920;2625.14
436;"rural settlement";144400;445270;3.00;871.00;6.00;143200;447400;2444.76
436;"rural settlement";144400;445270;3.00;867.00;5.00;145618;445682;1285.79
436;"rural settlement";144400;445270;3.00;869.00;6.00;143940;446500;1313.20
436;"rural settlement";144400;445270;3.00;872.00;3.00;143170;446540;1767.99
436;"rural settlement";144400;445270;3.00;870.00;1.00;144120;447090;1841.41
436;"rural settlement";144400;445270;3.00;868.00;4.00;144360;446540;1270.62
436;"rural settlement";144400;445270;3.00;479.00;5.00;143550;442890;2527.23
436;"rural settlement";144400;445270;3.00;866.00;3.00;146700;445500;2311.47
436;"rural settlement";144400;445270;3.00;478.00;4.00;143000;442770;2865.30
437;"rural settlement";144250;445950;3.00;2009.00;5.00;143260;448020;2294.55
437;"rural settlement";144250;445950;3.00;2008.00;2.00;144930;448780;2910.54
437;"rural settlement";144250;445950;3.00;445.00;3.00;141960;446780;2435.77
437;"rural settlement";144250;445950;3.00;446.00;1.00;142150;446600;2198.29
437;"rural settlement";144250;445950;3.00;438.00;7.00;144750;445900;502.49
437;"rural settlement";144250;445950;3.00;422.00;6.00;146455;444445;2669.65
437;"rural settlement";144250;445950;3.00;417.00;2.00;141720;446000;2530.49
437;"rural settlement";144250;445950;3.00;418.00;2.00;142400;445630;1877.47
437;"rural settlement";144250;445950;3.00;441.00;1.00;142750;446190;1519.07
437;"rural settlement";144250;445950;3.00;439.00;3.00;143750;446270;593.63
437;"rural settlement";144250;445950;3.00;443.00;4.00;142640;446500;1701.35
437;"rural settlement";144250;445950;3.00;421.00;6.00;145650;444000;2400.52
437;"rural settlement";144250;445950;3.00;440.00;6.00;143300;445950;950.00
437;"rural settlement";144250;445950;3.00;432.00;6.00;145950;445950;1700.00
437;"rural settlement";144250;445950;3.00;442.00;4.00;142400;446300;1882.81
437;"rural settlement";144250;445950;3.00;420.00;5.00;146260;443840;2914.13
437;"rural settlement";144250;445950;3.00;435.00;1.00;145400;445160;1395.20
437;"rural settlement";144250;445950;3.00;433.00;5.00;145400;446500;1274.75
437;"rural settlement";144250;445950;3.00;419.00;2.00;143100;445400;1274.75
437;"rural settlement";144250;445950;3.00;450.00;3.00;141500;446950;2926.17
437;"rural settlement";144250;445950;3.00;448.00;5.00;141700;446800;2687.93
437;"rural settlement";144250;445950;3.00;436.00;3.00;144400;445270;696.34
437;"rural settlement";144250;445950;3.00;434.00;3.00;145500;444850;1665.08
437;"rural settlement";144250;445950;3.00;467.00;5.00;142850;447950;2441.31
437;"rural settlement";144250;445950;3.00;468.00;6.00;144600;448450;2524.38
437;"rural settlement";144250;445950;3.00;873.00;3.00;142150;445800;2105.35
437;"rural settlement";144250;445950;3.00;466.00;5.00;143780;448540;2632.29
437;"rural settlement";144250;445950;3.00;867.00;5.00;145618;445682;1394.00
437;"rural settlement";144250;445950;3.00;871.00;6.00;143200;447400;1790.25
437;"rural settlement";144250;445950;3.00;469.00;3.00;144920;447330;1534.04
437;"rural settlement";144250;445950;3.00;869.00;6.00;143940;446500;631.34
437;"rural settlement";144250;445950;3.00;870.00;1.00;144120;447090;1147.38
437;"rural settlement";144250;445950;3.00;872.00;3.00;143170;446540;1230.65
437;"rural settlement";144250;445950;3.00;866.00;3.00;146700;445500;2490.98
437;"rural settlement";144250;445950;3.00;868.00;4.00;144360;446540;600.16
437;"rural settlement";144250;445950;3.00;470.00;3.00;145220;446890;1350.74
438;"rural settlement, stone-built";144750;445900;7.00;2008.00;2.00;144930;448780;2885.61
438;"rural settlement, stone-built";144750;445900;7.00;2009.00;5.00;143260;448020;2591.23
438;"rural settlement, stone-built";144750;445900;7.00;418.00;2.00;142400;445630;2365.45
438;"rural settlement, stone-built";144750;445900;7.00;436.00;3.00;144400;445270;720.69
438;"rural settlement, stone-built";144750;445900;7.00;445.00;3.00;141960;446780;2925.49
438;"rural settlement, stone-built";144750;445900;7.00;437.00;3.00;144250;445950;502.49
438;"rural settlement, stone-built";144750;445900;7.00;439.00;3.00;143750;446270;1066.25
438;"rural settlement, stone-built";144750;445900;7.00;441.00;1.00;142750;446190;2020.91
438;"rural settlement, stone-built";144750;445900;7.00;434.00;3.00;145500;444850;1290.34
438;"rural settlement, stone-built";144750;445900;7.00;432.00;6.00;145950;445950;1201.04
438;"rural settlement, stone-built";144750;445900;7.00;429.00;4.00;147635;445815;2886.25
438;"rural settlement, stone-built";144750;445900;7.00;419.00;2.00;143100;445400;1724.09
438;"rural settlement, stone-built";144750;445900;7.00;423.00;5.00;147000;444670;2564.25
438;"rural settlement, stone-built";144750;445900;7.00;440.00;6.00;143300;445950;1450.86
438;"rural settlement, stone-built";144750;445900;7.00;421.00;6.00;145650;444000;2102.37
438;"rural settlement, stone-built";144750;445900;7.00;430.00;3.00;147360;445360;2665.27
438;"rural settlement, stone-built";144750;445900;7.00;433.00;5.00;145400;446500;884.59
438;"rural settlement, stone-built";144750;445900;7.00;443.00;4.00;142640;446500;2193.64
438;"rural settlement, stone-built";144750;445900;7.00;435.00;1.00;145400;445160;984.93
438;"rural settlement, stone-built";144750;445900;7.00;446.00;1.00;142150;446600;2692.58
438;"rural settlement, stone-built";144750;445900;7.00;442.00;4.00;142400;446300;2383.79
438;"rural settlement, stone-built";144750;445900;7.00;422.00;6.00;146455;444445;2241.43
438;"rural settlement, stone-built";144750;445900;7.00;420.00;5.00;146260;443840;2554.15
438;"rural settlement, stone-built";144750;445900;7.00;869.00;6.00;143940;446500;1008.01
438;"rural settlement, stone-built";144750;445900;7.00;870.00;1.00;144120;447090;1346.47
438;"rural settlement, stone-built";144750;445900;7.00;467.00;5.00;142850;447950;2795.08
438;"rural settlement, stone-built";144750;445900;7.00;470.00;3.00;145220;446890;1095.90
438;"rural settlement, stone-built";144750;445900;7.00;466.00;5.00;143780;448540;2812.56
438;"rural settlement, stone-built";144750;445900;7.00;867.00;5.00;145618;445682;894.95
438;"rural settlement, stone-built";144750;445900;7.00;868.00;4.00;144360;446540;749.46
438;"rural settlement, stone-built";144750;445900;7.00;866.00;3.00;146700;445500;1990.60
438;"rural settlement, stone-built";144750;445900;7.00;872.00;3.00;143170;446540;1704.69
438;"rural settlement, stone-built";144750;445900;7.00;468.00;6.00;144600;448450;2554.40
438;"rural settlement, stone-built";144750;445900;7.00;469.00;3.00;144920;447330;1440.06
438;"rural settlement, stone-built";144750;445900;7.00;873.00;3.00;142150;445800;2601.92
438;"rural settlement, stone-built";144750;445900;7.00;871.00;6.00;143200;447400;2156.96
439;"rural settlement";143750;446270;3.00;2008.00;2.00;144930;448780;2773.53
439;"rural settlement";143750;446270;3.00;2009.00;5.00;143260;448020;1817.30
439;"rural settlement";143750;446270;3.00;440.00;6.00;143300;445950;552.17
439;"rural settlement";143750;446270;3.00;446.00;1.00;142150;446600;1633.67
439;"rural settlement";143750;446270;3.00;448.00;5.00;141700;446800;2117.40
439;"rural settlement";143750;446270;3.00;419.00;2.00;143100;445400;1086.00
439;"rural settlement";143750;446270;3.00;437.00;3.00;144250;445950;593.63
439;"rural settlement";143750;446270;3.00;417.00;2.00;141720;446000;2047.87
439;"rural settlement";143750;446270;3.00;438.00;7.00;144750;445900;1066.25
439;"rural settlement";143750;446270;3.00;432.00;6.00;145950;445950;2223.15
439;"rural settlement";143750;446270;3.00;433.00;5.00;145400;446500;1665.95
439;"rural settlement";143750;446270;3.00;443.00;4.00;142640;446500;1133.57
439;"rural settlement";143750;446270;3.00;421.00;6.00;145650;444000;2960.21
439;"rural settlement";143750;446270;3.00;418.00;2.00;142400;445630;1494.02
439;"rural settlement";143750;446270;3.00;450.00;3.00;141500;446950;2350.51
439;"rural settlement";143750;446270;3.00;434.00;3.00;145500;444850;2253.64
439;"rural settlement";143750;446270;3.00;445.00;3.00;141960;446780;1861.23
439;"rural settlement";143750;446270;3.00;442.00;4.00;142400;446300;1350.33
439;"rural settlement";143750;446270;3.00;441.00;1.00;142750;446190;1003.19
439;"rural settlement";143750;446270;3.00;435.00;1.00;145400;445160;1988.61
439;"rural settlement";143750;446270;3.00;436.00;3.00;144400;445270;1192.68
439;"rural settlement";143750;446270;3.00;451.00;5.00;141220;446540;2544.36
439;"rural settlement";143750;446270;3.00;467.00;5.00;142850;447950;1905.88
439;"rural settlement";143750;446270;3.00;873.00;3.00;142150;445800;1667.60
439;"rural settlement";143750;446270;3.00;870.00;1.00;144120;447090;899.61
439;"rural settlement";143750;446270;3.00;466.00;5.00;143780;448540;2270.19
439;"rural settlement";143750;446270;3.00;869.00;6.00;143940;446500;298.32
439;"rural settlement";143750;446270;3.00;470.00;3.00;145220;446890;1595.39
439;"rural settlement";143750;446270;3.00;871.00;6.00;143200;447400;1256.74
439;"rural settlement";143750;446270;3.00;868.00;4.00;144360;446540;667.08
439;"rural settlement";143750;446270;3.00;867.00;5.00;145618;445682;1958.35
439;"rural settlement";143750;446270;3.00;469.00;3.00;144920;447330;1578.76
439;"rural settlement";143750;446270;3.00;872.00;3.00;143170;446540;639.76
439;"rural settlement";143750;446270;3.00;517.00;4.00;141560;448300;2986.13
439;"rural settlement";143750;446270;3.00;453.00;5.00;141200;446900;2626.67
439;"rural settlement";143750;446270;3.00;452.00;3.00;140900;446630;2872.64
439;"rural settlement";143750;446270;3.00;468.00;6.00;144600;448450;2339.85
439;"rural settlement";143750;446270;3.00;455.00;5.00;140875;447125;2999.44
440;"rural settlement; burial(s)?";143300;445950;6.00;2009.00;5.00;143260;448020;2070.38
440;"rural settlement; burial(s)?";143300;445950;6.00;441.00;1.00;142750;446190;600.08
440;"rural settlement; burial(s)?";143300;445950;6.00;443.00;4.00;142640;446500;859.12
440;"rural settlement; burial(s)?";143300;445950;6.00;416.00;4.00;140600;445600;2722.59
440;"rural settlement; burial(s)?";143300;445950;6.00;442.00;4.00;142400;446300;965.66
440;"rural settlement; burial(s)?";143300;445950;6.00;448.00;5.00;141700;446800;1811.76
440;"rural settlement; burial(s)?";143300;445950;6.00;419.00;2.00;143100;445400;585.23
440;"rural settlement; burial(s)?";143300;445950;6.00;436.00;3.00;144400;445270;1293.21
440;"rural settlement; burial(s)?";143300;445950;6.00;434.00;3.00;145500;444850;2459.67
440;"rural settlement; burial(s)?";143300;445950;6.00;435.00;1.00;145400;445160;2243.68
440;"rural settlement; burial(s)?";143300;445950;6.00;437.00;3.00;144250;445950;950.00
440;"rural settlement; burial(s)?";143300;445950;6.00;445.00;3.00;141960;446780;1576.22
440;"rural settlement; burial(s)?";143300;445950;6.00;438.00;7.00;144750;445900;1450.86
440;"rural settlement; burial(s)?";143300;445950;6.00;418.00;2.00;142400;445630;955.19
440;"rural settlement; burial(s)?";143300;445950;6.00;432.00;6.00;145950;445950;2650.00
440;"rural settlement; burial(s)?";143300;445950;6.00;450.00;3.00;141500;446950;2059.12
440;"rural settlement; burial(s)?";143300;445950;6.00;451.00;5.00;141220;446540;2162.05
440;"rural settlement; burial(s)?";143300;445950;6.00;446.00;1.00;142150;446600;1320.98
440;"rural settlement; burial(s)?";143300;445950;6.00;417.00;2.00;141720;446000;1580.79
440;"rural settlement; burial(s)?";143300;445950;6.00;433.00;5.00;145400;446500;2170.82
440;"rural settlement; burial(s)?";143300;445950;6.00;439.00;3.00;143750;446270;552.17
440;"rural settlement; burial(s)?";143300;445950;6.00;517.00;4.00;141560;448300;2924.05
440;"rural settlement; burial(s)?";143300;445950;6.00;867.00;5.00;145618;445682;2333.44
440;"rural settlement; burial(s)?";143300;445950;6.00;466.00;5.00;143780;448540;2634.10
440;"rural settlement; burial(s)?";143300;445950;6.00;468.00;6.00;144600;448450;2817.80
440;"rural settlement; burial(s)?";143300;445950;6.00;452.00;3.00;140900;446630;2494.47
440;"rural settlement; burial(s)?";143300;445950;6.00;470.00;3.00;145220;446890;2137.75
440;"rural settlement; burial(s)?";143300;445950;6.00;869.00;6.00;143940;446500;843.86
440;"rural settlement; burial(s)?";143300;445950;6.00;871.00;6.00;143200;447400;1453.44
440;"rural settlement; burial(s)?";143300;445950;6.00;873.00;3.00;142150;445800;1159.74
440;"rural settlement; burial(s)?";143300;445950;6.00;868.00;4.00;144360;446540;1213.13
440;"rural settlement; burial(s)?";143300;445950;6.00;453.00;5.00;141200;446900;2304.88
440;"rural settlement; burial(s)?";143300;445950;6.00;469.00;3.00;144920;447330;2128.09
440;"rural settlement; burial(s)?";143300;445950;6.00;872.00;3.00;143170;446540;604.15
440;"rural settlement; burial(s)?";143300;445950;6.00;455.00;5.00;140875;447125;2694.67
440;"rural settlement; burial(s)?";143300;445950;6.00;870.00;1.00;144120;447090;1404.27
440;"rural settlement; burial(s)?";143300;445950;6.00;467.00;5.00;142850;447950;2050.00
441;"rural settlement?";142750;446190;1.00;2004.00;5.00;140600;447875;2731.61
441;"rural settlement?";142750;446190;1.00;2009.00;5.00;143260;448020;1899.73
441;"rural settlement?";142750;446190;1.00;446.00;1.00;142150;446600;726.70
441;"rural settlement?";142750;446190;1.00;448.00;5.00;141700;446800;1214.33
441;"rural settlement?";142750;446190;1.00;419.00;2.00;143100;445400;864.06
441;"rural settlement?";142750;446190;1.00;438.00;7.00;144750;445900;2020.91
441;"rural settlement?";142750;446190;1.00;442.00;4.00;142400;446300;366.87
441;"rural settlement?";142750;446190;1.00;445.00;3.00;141960;446780;986.00
441;"rural settlement?";142750;446190;1.00;418.00;2.00;142400;445630;660.37
441;"rural settlement?";142750;446190;1.00;433.00;5.00;145400;446500;2668.07
441;"rural settlement?";142750;446190;1.00;443.00;4.00;142640;446500;328.93
441;"rural settlement?";142750;446190;1.00;450.00;3.00;141500;446950;1462.90
441;"rural settlement?";142750;446190;1.00;417.00;2.00;141720;446000;1047.37
441;"rural settlement?";142750;446190;1.00;416.00;4.00;140600;445600;2229.48
441;"rural settlement?";142750;446190;1.00;435.00;1.00;145400;445160;2843.13
441;"rural settlement?";142750;446190;1.00;439.00;3.00;143750;446270;1003.19
441;"rural settlement?";142750;446190;1.00;436.00;3.00;144400;445270;1889.15
441;"rural settlement?";142750;446190;1.00;451.00;5.00;141220;446540;1569.52
441;"rural settlement?";142750;446190;1.00;440.00;6.00;143300;445950;600.08
441;"rural settlement?";142750;446190;1.00;437.00;3.00;144250;445950;1519.07
441;"rural settlement?";142750;446190;1.00;873.00;3.00;142150;445800;715.61
441;"rural settlement?";142750;446190;1.00;872.00;3.00;143170;446540;546.71
