"LimesLimits_ID_1";"Site_type";"X_coordinate_1";"Y_coordinate_1";"HCLASS_1";"LimesLimits_ID_2";"HCLASS_2";"X_coordinate_2";"Y_coordinate_2";"Distance"
277;"rural settlement";156410;437200;3.00;364.00;1.00;156850;436550;784.92
277;"rural settlement";156410;437200;3.00;278.00;2.00;156490;436500;704.55
277;"rural settlement";156410;437200;3.00;559.00;5.00;157450;437500;1082.40
277;"rural settlement";156410;437200;3.00;363.00;1.00;157150;436300;1165.16
277;"rural settlement";156410;437200;3.00;304.00;3.00;156100;435950;1287.86
278;"rural settlement";156490;436500;2.00;291.00;6.00;156900;436250;480.20
278;"rural settlement";156490;436500;2.00;285.00;5.00;157190;436560;702.56
278;"rural settlement";156490;436500;2.00;251.00;5.00;157380;436210;936.05
278;"rural settlement";156490;436500;2.00;248.00;3.00;157710;435690;1464.41
278;"rural settlement";156490;436500;2.00;310.00;6.00;156650;436270;280.17
278;"rural settlement";156490;436500;2.00;304.00;3.00;156100;435950;674.24
278;"rural settlement";156490;436500;2.00;282.00;6.00;156400;436180;332.41
278;"rural settlement";156490;436500;2.00;364.00;1.00;156850;436550;363.45
278;"rural settlement";156490;436500;2.00;277.00;3.00;156410;437200;704.55
278;"rural settlement";156490;436500;2.00;559.00;5.00;157450;437500;1386.21
278;"rural settlement";156490;436500;2.00;363.00;1.00;157150;436300;689.63
278;"rural settlement";156490;436500;2.00;276.00;3.00;156040;435100;1470.54
282;"rural settlement; burial(s)";156400;436180;6.00;251.00;5.00;157380;436210;980.45
282;"rural settlement; burial(s)";156400;436180;6.00;291.00;6.00;156900;436250;504.87
282;"rural settlement; burial(s)";156400;436180;6.00;277.00;3.00;156410;437200;1020.04
282;"rural settlement; burial(s)";156400;436180;6.00;276.00;3.00;156040;435100;1138.41
282;"rural settlement; burial(s)";156400;436180;6.00;363.00;1.00;157150;436300;759.53
282;"rural settlement; burial(s)";156400;436180;6.00;304.00;3.00;156100;435950;378.02
282;"rural settlement; burial(s)";156400;436180;6.00;248.00;3.00;157710;435690;1398.64
282;"rural settlement; burial(s)";156400;436180;6.00;278.00;2.00;156490;436500;332.41
282;"rural settlement; burial(s)";156400;436180;6.00;364.00;1.00;156850;436550;582.58
282;"rural settlement; burial(s)";156400;436180;6.00;285.00;5.00;157190;436560;876.64
282;"rural settlement; burial(s)";156400;436180;6.00;158.00;3.00;155570;435250;1246.51
282;"rural settlement; burial(s)";156400;436180;6.00;310.00;6.00;156650;436270;265.70
285;"rural settlement";157190;436560;5.00;251.00;5.00;157380;436210;398.24
285;"rural settlement";157190;436560;5.00;559.00;5.00;157450;437500;975.29
285;"rural settlement";157190;436560;5.00;2065.00;5.00;158400;436480;1212.64
285;"rural settlement";157190;436560;5.00;310.00;6.00;156650;436270;612.94
285;"rural settlement";157190;436560;5.00;282.00;6.00;156400;436180;876.64
285;"rural settlement";157190;436560;5.00;304.00;3.00;156100;435950;1249.07
285;"rural settlement";157190;436560;5.00;277.00;3.00;156410;437200;1008.95
285;"rural settlement";157190;436560;5.00;291.00;6.00;156900;436250;424.49
285;"rural settlement";157190;436560;5.00;248.00;3.00;157710;435690;1013.55
285;"rural settlement";157190;436560;5.00;278.00;2.00;156490;436500;702.56
285;"rural settlement";157190;436560;5.00;364.00;1.00;156850;436550;340.14
285;"rural settlement";157190;436560;5.00;363.00;1.00;157150;436300;263.05
289;"rural settlement?";153500;425500;1.00;252.00;3.00;153220;425480;280.71
290;"rural settlement?";148000;433480;1.00;346.00;2.00;147020;433700;1004.39
290;"rural settlement?";148000;433480;1.00;150.00;5.00;147850;432150;1338.43
290;"rural settlement?";148000;433480;1.00;294.00;1.00;147780;433660;284.25
291;"rural settlement";156900;436250;6.00;276.00;3.00;156040;435100;1436.00
291;"rural settlement";156900;436250;6.00;248.00;3.00;157710;435690;984.73
291;"rural settlement";156900;436250;6.00;278.00;2.00;156490;436500;480.20
291;"rural settlement";156900;436250;6.00;251.00;5.00;157380;436210;481.66
291;"rural settlement";156900;436250;6.00;363.00;1.00;157150;436300;254.95
291;"rural settlement";156900;436250;6.00;310.00;6.00;156650;436270;250.79
291;"rural settlement";156900;436250;6.00;364.00;1.00;156850;436550;304.13
291;"rural settlement";156900;436250;6.00;282.00;6.00;156400;436180;504.87
291;"rural settlement";156900;436250;6.00;304.00;3.00;156100;435950;854.40
291;"rural settlement";156900;436250;6.00;285.00;5.00;157190;436560;424.49
291;"rural settlement";156900;436250;6.00;277.00;3.00;156410;437200;1068.92
291;"rural settlement";156900;436250;6.00;559.00;5.00;157450;437500;1365.65
294;"rural settlement?";147780;433660;1.00;290.00;1.00;148000;433480;284.25
294;"rural settlement?";147780;433660;1.00;346.00;2.00;147020;433700;761.05
297;"rural settlement";153630;432580;5.00;299.00;4.00;154420;433250;1035.85
297;"rural settlement";153630;432580;5.00;541.00;1.00;152900;432800;762.43
297;"rural settlement";153630;432580;5.00;155.00;4.00;154330;432580;700.00
297;"rural settlement";153630;432580;5.00;298.00;4.00;154250;432950;722.01
297;"rural settlement";153630;432580;5.00;152.00;3.00;154780;433480;1460.30
298;"rural settlement";154250;432950;4.00;541.00;1.00;152900;432800;1358.30
298;"rural settlement";154250;432950;4.00;155.00;4.00;154330;432580;378.54
298;"rural settlement";154250;432950;4.00;297.00;5.00;153630;432580;722.01
298;"rural settlement";154250;432950;4.00;152.00;3.00;154780;433480;749.53
298;"rural settlement";154250;432950;4.00;299.00;4.00;154420;433250;344.81
298;"rural settlement";154250;432950;4.00;361.00;2.00;155050;433750;1131.37
299;"rural settlement; cult site?";154420;433250;4.00;362.00;1.00;153850;434450;1328.49
299;"rural settlement; cult site?";154420;433250;4.00;361.00;2.00;155050;433750;804.30
299;"rural settlement; cult site?";154420;433250;4.00;155.00;4.00;154330;432580;676.01
299;"rural settlement; cult site?";154420;433250;4.00;152.00;3.00;154780;433480;427.20
299;"rural settlement; cult site?";154420;433250;4.00;297.00;5.00;153630;432580;1035.85
299;"rural settlement; cult site?";154420;433250;4.00;298.00;4.00;154250;432950;344.81
299;"rural settlement; cult site?";154420;433250;4.00;179.00;6.00;154110;434520;1307.28
300;"rural settlement?";151800;433620;1.00;138.00;6.00;152970;434340;1373.79
300;"rural settlement?";151800;433620;1.00;541.00;1.00;152900;432800;1372.00
300;"rural settlement?";151800;433620;1.00;523.00;2.00;150950;434800;1454.26
300;"rural settlement?";151800;433620;1.00;121.00;1.00;151125;433600;675.29
300;"rural settlement?";151800;433620;1.00;2187.00;1.00;151250;434000;668.50
300;"rural settlement?";151800;433620;1.00;301.00;3.00;150500;434350;1490.93
300;"rural settlement?";151800;433620;1.00;542.00;1.00;151740;432760;862.09
301;"rural settlement";150500;434350;3.00;121.00;1.00;151125;433600;976.28
301;"rural settlement";150500;434350;3.00;2187.00;1.00;151250;434000;827.64
301;"rural settlement";150500;434350;3.00;349.00;6.00;149500;435100;1250.00
301;"rural settlement";150500;434350;3.00;523.00;2.00;150950;434800;636.39
301;"rural settlement";150500;434350;3.00;300.00;1.00;151800;433620;1490.93
304;"rural settlement";156100;435950;3.00;282.00;6.00;156400;436180;378.02
304;"rural settlement";156100;435950;3.00;310.00;6.00;156650;436270;636.31
304;"rural settlement";156100;435950;3.00;285.00;5.00;157190;436560;1249.07
304;"rural settlement";156100;435950;3.00;277.00;3.00;156410;437200;1287.86
304;"rural settlement";156100;435950;3.00;158.00;3.00;155570;435250;878.00
304;"rural settlement";156100;435950;3.00;278.00;2.00;156490;436500;674.24
304;"rural settlement";156100;435950;3.00;161.00;3.00;155180;434880;1411.13
304;"rural settlement";156100;435950;3.00;364.00;1.00;156850;436550;960.46
304;"rural settlement";156100;435950;3.00;291.00;6.00;156900;436250;854.40
304;"rural settlement";156100;435950;3.00;251.00;5.00;157380;436210;1306.13
304;"rural settlement";156100;435950;3.00;276.00;3.00;156040;435100;852.11
304;"rural settlement";156100;435950;3.00;363.00;1.00;157150;436300;1106.79
307;"rural settlement";150490;436700;4.00;353.00;1.00;149250;436700;1240.00
307;"rural settlement";150490;436700;4.00;122.00;4.00;150150;435950;823.46
307;"rural settlement";150490;436700;4.00;350.00;2.00;149420;436090;1231.66
307;"rural settlement";150490;436700;4.00;546.00;1.00;150970;437450;890.44
308;"rural settlement";154330;436330;5.00;174.00;2.00;154150;435520;829.75
308;"rural settlement";154330;436330;5.00;118.00;4.00;153450;435400;1280.35
308;"rural settlement";154330;436330;5.00;163.00;5.00;154590;436160;310.64
308;"rural settlement";154330;436330;5.00;169.00;3.00;153990;434900;1469.86
308;"rural settlement";154330;436330;5.00;175.00;5.00;153970;435760;674.16
310;"rural settlement";156650;436270;6.00;248.00;3.00;157710;435690;1208.30
310;"rural settlement";156650;436270;6.00;363.00;1.00;157150;436300;500.89
310;"rural settlement";156650;436270;6.00;364.00;1.00;156850;436550;344.09
310;"rural settlement";156650;436270;6.00;291.00;6.00;156900;436250;250.79
310;"rural settlement";156650;436270;6.00;304.00;3.00;156100;435950;636.31
310;"rural settlement";156650;436270;6.00;559.00;5.00;157450;437500;1467.27
310;"rural settlement";156650;436270;6.00;251.00;5.00;157380;436210;732.46
310;"rural settlement";156650;436270;6.00;158.00;3.00;155570;435250;1485.53
310;"rural settlement";156650;436270;6.00;282.00;6.00;156400;436180;265.70
310;"rural settlement";156650;436270;6.00;278.00;2.00;156490;436500;280.17
310;"rural settlement";156650;436270;6.00;285.00;5.00;157190;436560;612.94
310;"rural settlement";156650;436270;6.00;276.00;3.00;156040;435100;1319.46
310;"rural settlement";156650;436270;6.00;277.00;3.00;156410;437200;960.46
311;"rural settlement";159850;429600;2.00;312.00;5.00;159230;429240;716.93
312;"rural settlement";159230;429240;5.00;311.00;2.00;159850;429600;716.93
315;"rural settlement, stone-built";156190;429850;7.00;244.00;6.00;156100;431000;1153.51
315;"rural settlement, stone-built";156190;429850;7.00;241.00;4.00;156750;431050;1324.23
316;"rural settlement";153090;428790;5.00;216.00;1.00;153100;428200;590.08
316;"rural settlement";153090;428790;5.00;202.00;3.00;154080;428210;1147.38
316;"rural settlement";153090;428790;5.00;198.00;5.00;152370;427890;1152.56
316;"rural settlement";153090;428790;5.00;206.00;4.00;153780;428350;818.35
316;"rural settlement";153090;428790;5.00;219.00;2.00;152150;429050;975.29
316;"rural settlement";153090;428790;5.00;224.00;1.00;152640;429530;866.08
316;"rural settlement";153090;428790;5.00;208.00;1.00;153205;428240;561.89
316;"rural settlement";153090;428790;5.00;211.00;2.00;153040;428000;791.58
316;"rural settlement";153090;428790;5.00;225.00;1.00;152640;429530;866.08
316;"rural settlement";153090;428790;5.00;209.00;3.00;152800;429820;1070.04
317;"rural settlement";150930;429680;4.00;258.00;5.00;152200;430450;1485.19
317;"rural settlement";150930;429680;4.00;2064.00;3.00;149585;429570;1349.49
317;"rural settlement";150930;429680;4.00;142.00;5.00;150200;429500;751.86
317;"rural settlement";150930;429680;4.00;219.00;2.00;152150;429050;1373.06
317;"rural settlement";150930;429680;4.00;519.00;6.00;149950;430750;1450.96
317;"rural settlement";150930;429680;4.00;254.00;3.00;151660;430730;1278.82
317;"rural settlement";150930;429680;4.00;218.00;3.00;151040;428370;1314.61
317;"rural settlement";150930;429680;4.00;321.00;5.00;149650;430100;1347.14
317;"rural settlement";150930;429680;4.00;148.00;4.00;150070;429030;1078.00
319;"rural settlement";148300;430650;2.00;2062.00;3.00;148800;431000;610.32
319;"rural settlement";148300;430650;2.00;345.00;1.00;147800;431900;1346.29
319;"rural settlement";148300;430650;2.00;341.00;6.00;147900;431870;1283.90
319;"rural settlement";148300;430650;2.00;2063.00;4.00;147995;430350;427.81
319;"rural settlement";148300;430650;2.00;321.00;5.00;149650;430100;1457.73
319;"rural settlement";148300;430650;2.00;320.00;5.00;149100;430250;894.42
319;"rural settlement";148300;430650;2.00;543.00;3.00;146900;431050;1456.02
320;"rural settlement";149100;430250;5.00;519.00;6.00;149950;430750;986.15
320;"rural settlement";149100;430250;5.00;2064.00;3.00;149585;429570;835.23
320;"rural settlement";149100;430250;5.00;142.00;5.00;150200;429500;1331.35
320;"rural settlement";149100;430250;5.00;319.00;2.00;148300;430650;894.42
320;"rural settlement";149100;430250;5.00;2063.00;4.00;147995;430350;1109.51
320;"rural settlement";149100;430250;5.00;2062.00;3.00;148800;431000;807.77
320;"rural settlement";149100;430250;5.00;321.00;5.00;149650;430100;570.08
321;"rural settlement; cult site?";149650;430100;5.00;142.00;5.00;150200;429500;813.94
321;"rural settlement; cult site?";149650;430100;5.00;320.00;5.00;149100;430250;570.08
321;"rural settlement; cult site?";149650;430100;5.00;148.00;4.00;150070;429030;1149.47
321;"rural settlement; cult site?";149650;430100;5.00;317.00;4.00;150930;429680;1347.14
321;"rural settlement; cult site?";149650;430100;5.00;2062.00;3.00;148800;431000;1237.94
321;"rural settlement; cult site?";149650;430100;5.00;2064.00;3.00;149585;429570;533.97
321;"rural settlement; cult site?";149650;430100;5.00;519.00;6.00;149950;430750;715.89
321;"rural settlement; cult site?";149650;430100;5.00;319.00;2.00;148300;430650;1457.73
323;"rural settlement; burial(s)?";148950;428600;5.00;330.00;2.00;147800;428000;1297.11
323;"rural settlement; burial(s)?";148950;428600;5.00;329.00;3.00;148020;427970;1123.29
323;"rural settlement; burial(s)?";148950;428600;5.00;2064.00;3.00;149585;429570;1159.36
323;"rural settlement; burial(s)?";148950;428600;5.00;327.00;4.00;147900;428350;1079.35
323;"rural settlement; burial(s)?";148950;428600;5.00;324.00;4.00;148100;428750;863.13
323;"rural settlement; burial(s)?";148950;428600;5.00;148.00;4.00;150070;429030;1199.70
323;"rural settlement; burial(s)?";148950;428600;5.00;325.00;4.00;148200;428400;776.20
323;"rural settlement; burial(s)?";148950;428600;5.00;147.00;1.00;149640;428500;697.20
324;"rural settlement";148100;428750;4.00;327.00;4.00;147900;428350;447.21
324;"rural settlement";148100;428750;4.00;330.00;2.00;147800;428000;807.77
324;"rural settlement";148100;428750;4.00;323.00;5.00;148950;428600;863.13
324;"rural settlement";148100;428750;4.00;325.00;4.00;148200;428400;364.00
324;"rural settlement";148100;428750;4.00;329.00;3.00;148020;427970;784.09
324;"rural settlement";148100;428750;4.00;328.00;4.00;147500;428180;827.58
325;"rural settlement";148200;428400;4.00;323.00;5.00;148950;428600;776.20
325;"rural settlement";148200;428400;4.00;324.00;4.00;148100;428750;364.00
325;"rural settlement";148200;428400;4.00;327.00;4.00;147900;428350;304.13
325;"rural settlement";148200;428400;4.00;328.00;4.00;147500;428180;733.75
325;"rural settlement";148200;428400;4.00;330.00;2.00;147800;428000;565.68
325;"rural settlement";148200;428400;4.00;147.00;1.00;149640;428500;1443.46
325;"rural settlement";148200;428400;4.00;329.00;3.00;148020;427970;466.15
326;"rural settlement; burial(s)?";142020;430280;5.00;136.00;3.00;142780;431280;1256.02
327;"rural settlement";147900;428350;4.00;323.00;5.00;148950;428600;1079.35
327;"rural settlement";147900;428350;4.00;324.00;4.00;148100;428750;447.21
327;"rural settlement";147900;428350;4.00;325.00;4.00;148200;428400;304.13
327;"rural settlement";147900;428350;4.00;329.00;3.00;148020;427970;398.49
327;"rural settlement";147900;428350;4.00;330.00;2.00;147800;428000;364.00
327;"rural settlement";147900;428350;4.00;328.00;4.00;147500;428180;434.62
327;"rural settlement";147900;428350;4.00;253.00;4.00;146670;428140;1247.79
328;"rural settlement";147500;428180;4.00;324.00;4.00;148100;428750;827.58
328;"rural settlement";147500;428180;4.00;329.00;3.00;148020;427970;560.80
328;"rural settlement";147500;428180;4.00;327.00;4.00;147900;428350;434.62
328;"rural settlement";147500;428180;4.00;2185.00;3.00;146500;427625;1143.68
328;"rural settlement";147500;428180;4.00;330.00;2.00;147800;428000;349.85
328;"rural settlement";147500;428180;4.00;253.00;4.00;146670;428140;830.96
328;"rural settlement";147500;428180;4.00;325.00;4.00;148200;428400;733.75
329;"rural settlement";148020;427970;3.00;325.00;4.00;148200;428400;466.15
329;"rural settlement";148020;427970;3.00;327.00;4.00;147900;428350;398.49
329;"rural settlement";148020;427970;3.00;253.00;4.00;146670;428140;1360.66
329;"rural settlement";148020;427970;3.00;324.00;4.00;148100;428750;784.09
329;"rural settlement";148020;427970;3.00;328.00;4.00;147500;428180;560.80
329;"rural settlement";148020;427970;3.00;323.00;5.00;148950;428600;1123.29
329;"rural settlement";148020;427970;3.00;235.00;3.00;148920;427060;1279.88
329;"rural settlement";148020;427970;3.00;330.00;2.00;147800;428000;222.03
330;"rural settlement";147800;428000;2.00;323.00;5.00;148950;428600;1297.11
330;"rural settlement";147800;428000;2.00;324.00;4.00;148100;428750;807.77
330;"rural settlement";147800;428000;2.00;2185.00;3.00;146500;427625;1353.00
330;"rural settlement";147800;428000;2.00;327.00;4.00;147900;428350;364.00
330;"rural settlement";147800;428000;2.00;235.00;3.00;148920;427060;1462.19
330;"rural settlement";147800;428000;2.00;328.00;4.00;147500;428180;349.85
330;"rural settlement";147800;428000;2.00;325.00;4.00;148200;428400;565.68
330;"rural settlement";147800;428000;2.00;253.00;4.00;146670;428140;1138.63
330;"rural settlement";147800;428000;2.00;329.00;3.00;148020;427970;222.03
333;"rural settlement";143105;431765;3.00;334.00;3.00;143000;432500;742.46
333;"rural settlement";143105;431765;3.00;337.00;3.00;144340;432070;1272.10
333;"rural settlement";143105;431765;3.00;355.00;1.00;143700;432400;870.20
333;"rural settlement";143105;431765;3.00;136.00;3.00;142780;431280;583.82
333;"rural settlement";143105;431765;3.00;354.00;1.00;144100;432320;1139.31
334;"rural settlement";143000;432500;3.00;337.00;3.00;144340;432070;1407.30
334;"rural settlement";143000;432500;3.00;136.00;3.00;142780;431280;1239.67
334;"rural settlement";143000;432500;3.00;333.00;3.00;143105;431765;742.46
334;"rural settlement";143000;432500;3.00;354.00;1.00;144100;432320;1114.62
334;"rural settlement";143000;432500;3.00;355.00;1.00;143700;432400;707.10
335;"rural settlement; cult place?";145050;431810;3.00;126.00;2.00;144710;432710;962.08
335;"rural settlement; cult place?";145050;431810;3.00;128.00;1.00;144700;432400;686.00
335;"rural settlement; cult place?";145050;431810;3.00;337.00;3.00;144340;432070;756.10
335;"rural settlement; cult place?";145050;431810;3.00;339.00;5.00;145905;431795;855.13
335;"rural settlement; cult place?";145050;431810;3.00;355.00;1.00;143700;432400;1473.29
335;"rural settlement; cult place?";145050;431810;3.00;129.00;3.00;145470;431820;420.11
335;"rural settlement; cult place?";145050;431810;3.00;354.00;1.00;144100;432320;1078.23
337;"rural settlement";144340;432070;3.00;128.00;1.00;144700;432400;488.36
337;"rural settlement";144340;432070;3.00;335.00;3.00;145050;431810;756.10
337;"rural settlement";144340;432070;3.00;354.00;1.00;144100;432320;346.55
337;"rural settlement";144340;432070;3.00;334.00;3.00;143000;432500;1407.30
337;"rural settlement";144340;432070;3.00;333.00;3.00;143105;431765;1272.10
337;"rural settlement";144340;432070;3.00;129.00;3.00;145470;431820;1157.32
337;"rural settlement";144340;432070;3.00;355.00;1.00;143700;432400;720.06
337;"rural settlement";144340;432070;3.00;127.00;1.00;144620;433540;1496.42
337;"rural settlement";144340;432070;3.00;126.00;2.00;144710;432710;739.25
338;"rural settlement";143700;433850;5.00;355.00;1.00;143700;432400;1450.00
338;"rural settlement";143700;433850;5.00;127.00;1.00;144620;433540;970.82
339;"rural settlement";145905;431795;5.00;129.00;3.00;145470;431820;435.71
339;"rural settlement";145905;431795;5.00;128.00;1.00;144700;432400;1348.35
339;"rural settlement";145905;431795;5.00;340.00;4.00;147050;431650;1154.14
339;"rural settlement";145905;431795;5.00;543.00;3.00;146900;431050;1243.00
339;"rural settlement";145905;431795;5.00;335.00;3.00;145050;431810;855.13
340;"rural settlement";147050;431650;4.00;342.00;6.00;147400;432100;570.08
340;"rural settlement";147050;431650;4.00;341.00;6.00;147900;431870;878.00
340;"rural settlement";147050;431650;4.00;339.00;5.00;145905;431795;1154.14
340;"rural settlement";147050;431650;4.00;150.00;5.00;147850;432150;943.39
340;"rural settlement";147050;431650;4.00;543.00;3.00;146900;431050;618.46
340;"rural settlement";147050;431650;4.00;345.00;1.00;147800;431900;790.56
341;"rural settlement";147900;431870;6.00;342.00;6.00;147400;432100;550.36
341;"rural settlement";147900;431870;6.00;345.00;1.00;147800;431900;104.40
341;"rural settlement";147900;431870;6.00;543.00;3.00;146900;431050;1293.21
341;"rural settlement";147900;431870;6.00;150.00;5.00;147850;432150;284.42
341;"rural settlement";147900;431870;6.00;319.00;2.00;148300;430650;1283.90
341;"rural settlement";147900;431870;6.00;2062.00;3.00;148800;431000;1251.75
341;"rural settlement";147900;431870;6.00;340.00;4.00;147050;431650;878.00
342;"rural settlement";147400;432100;6.00;340.00;4.00;147050;431650;570.08
342;"rural settlement";147400;432100;6.00;341.00;6.00;147900;431870;550.36
342;"rural settlement";147400;432100;6.00;150.00;5.00;147850;432150;452.76
342;"rural settlement";147400;432100;6.00;543.00;3.00;146900;431050;1162.97
342;"rural settlement";147400;432100;6.00;345.00;1.00;147800;431900;447.21
344;"rural settlement; bridge?";149630;432230;4.00;2062.00;3.00;148800;431000;1483.84
345;"rural settlement";147800;431900;1.00;150.00;5.00;147850;432150;254.95
345;"rural settlement";147800;431900;1.00;319.00;2.00;148300;430650;1346.29
345;"rural settlement";147800;431900;1.00;2062.00;3.00;148800;431000;1345.36
345;"rural settlement";147800;431900;1.00;342.00;6.00;147400;432100;447.21
345;"rural settlement";147800;431900;1.00;543.00;3.00;146900;431050;1237.94
345;"rural settlement";147800;431900;1.00;340.00;4.00;147050;431650;790.56
345;"rural settlement";147800;431900;1.00;341.00;6.00;147900;431870;104.40
346;"rural settlement";147020;433700;2.00;290.00;1.00;148000;433480;1004.39
346;"rural settlement";147020;433700;2.00;294.00;1.00;147780;433660;761.05
349;"rural settlement";149500;435100;6.00;301.00;3.00;150500;434350;1250.00
349;"rural settlement";149500;435100;6.00;122.00;4.00;150150;435950;1070.04
349;"rural settlement";149500;435100;6.00;523.00;2.00;150950;434800;1480.70
349;"rural settlement";149500;435100;6.00;350.00;2.00;149420;436090;993.22
350;"rural settlement?";149420;436090;2.00;117.00;3.00;148240;436830;1392.83
350;"rural settlement?";149420;436090;2.00;122.00;4.00;150150;435950;743.30
350;"rural settlement?";149420;436090;2.00;353.00;1.00;149250;436700;633.24
350;"rural settlement?";149420;436090;2.00;349.00;6.00;149500;435100;993.22
350;"rural settlement?";149420;436090;2.00;307.00;4.00;150490;436700;1231.66
351;"rural settlement";147830;437250;3.00;117.00;3.00;148240;436830;586.94
353;"rural settlement?";149250;436700;1.00;350.00;2.00;149420;436090;633.24
353;"rural settlement?";149250;436700;1.00;307.00;4.00;150490;436700;1240.00
353;"rural settlement?";149250;436700;1.00;117.00;3.00;148240;436830;1018.33
353;"rural settlement?";149250;436700;1.00;122.00;4.00;150150;435950;1171.53
354;"rural settlement?";144100;432320;1.00;337.00;3.00;144340;432070;346.55
354;"rural settlement?";144100;432320;1.00;126.00;2.00;144710;432710;724.01
354;"rural settlement?";144100;432320;1.00;335.00;3.00;145050;431810;1078.23
354;"rural settlement?";144100;432320;1.00;129.00;3.00;145470;431820;1458.38
354;"rural settlement?";144100;432320;1.00;355.00;1.00;143700;432400;407.92
354;"rural settlement?";144100;432320;1.00;127.00;1.00;144620;433540;1326.19
354;"rural settlement?";144100;432320;1.00;333.00;3.00;143105;431765;1139.31
354;"rural settlement?";144100;432320;1.00;334.00;3.00;143000;432500;1114.62
354;"rural settlement?";144100;432320;1.00;128.00;1.00;144700;432400;605.30
355;"rural settlement?";143700;432400;1.00;335.00;3.00;145050;431810;1473.29
355;"rural settlement?";143700;432400;1.00;127.00;1.00;144620;433540;1464.92
355;"rural settlement?";143700;432400;1.00;136.00;3.00;142780;431280;1449.41
355;"rural settlement?";143700;432400;1.00;333.00;3.00;143105;431765;870.20
355;"rural settlement?";143700;432400;1.00;128.00;1.00;144700;432400;1000.00
355;"rural settlement?";143700;432400;1.00;126.00;2.00;144710;432710;1056.50
355;"rural settlement?";143700;432400;1.00;337.00;3.00;144340;432070;720.06
355;"rural settlement?";143700;432400;1.00;338.00;5.00;143700;433850;1450.00
355;"rural settlement?";143700;432400;1.00;334.00;3.00;143000;432500;707.10
355;"rural settlement?";143700;432400;1.00;354.00;1.00;144100;432320;407.92
356;"rural settlement";161120;437100;4.00;132.00;7.00;160200;436150;1322.45
356;"rural settlement";161120;437100;4.00;131.00;4.00;160950;436120;994.63
356;"rural settlement";161120;437100;4.00;357.00;4.00;160790;436900;385.87
356;"rural settlement";161120;437100;4.00;358.00;4.00;161000;436600;514.19
356;"rural settlement";161120;437100;4.00;359.00;3.00;161440;436210;945.78
356;"rural settlement";161120;437100;4.00;193.00;5.00;160900;437400;372.02
357;"rural settlement";160790;436900;4.00;356.00;4.00;161120;437100;385.87
357;"rural settlement";160790;436900;4.00;132.00;7.00;160200;436150;954.25
357;"rural settlement";160790;436900;4.00;131.00;4.00;160950;436120;796.24
357;"rural settlement";160790;436900;4.00;529.00;5.00;159600;436230;1365.65
357;"rural settlement";160790;436900;4.00;193.00;5.00;160900;437400;511.95
357;"rural settlement";160790;436900;4.00;360.00;5.00;160400;435725;1238.03
357;"rural settlement";160790;436900;4.00;358.00;4.00;161000;436600;366.19
357;"rural settlement";160790;436900;4.00;359.00;3.00;161440;436210;947.94
357;"rural settlement";160790;436900;4.00;273.00;7.00;159600;437530;1346.47
358;"rural settlement";161000;436600;4.00;357.00;4.00;160790;436900;366.19
358;"rural settlement";161000;436600;4.00;359.00;3.00;161440;436210;587.96
358;"rural settlement";161000;436600;4.00;360.00;5.00;160400;435725;1060.95
358;"rural settlement";161000;436600;4.00;193.00;5.00;160900;437400;806.22
358;"rural settlement";161000;436600;4.00;131.00;4.00;160950;436120;482.59
358;"rural settlement";161000;436600;4.00;529.00;5.00;159600;436230;1448.06
358;"rural settlement";161000;436600;4.00;365.00;4.00;161300;435450;1188.48
358;"rural settlement";161000;436600;4.00;132.00;7.00;160200;436150;917.87
358;"rural settlement";161000;436600;4.00;356.00;4.00;161120;437100;514.19
359;"rural settlement?";161440;436210;3.00;358.00;4.00;161000;436600;587.96
359;"rural settlement?";161440;436210;3.00;133.00;4.00;162630;436000;1208.38
359;"rural settlement?";161440;436210;3.00;365.00;4.00;161300;435450;772.78
359;"rural settlement?";161440;436210;3.00;367.00;3.00;162650;435500;1402.92
359;"rural settlement?";161440;436210;3.00;193.00;5.00;160900;437400;1306.78
359;"rural settlement?";161440;436210;3.00;131.00;4.00;160950;436120;498.19
359;"rural settlement?";161440;436210;3.00;356.00;4.00;161120;437100;945.78
359;"rural settlement?";161440;436210;3.00;366.00;5.00;162910;436350;1476.65
359;"rural settlement?";161440;436210;3.00;357.00;4.00;160790;436900;947.94
359;"rural settlement?";161440;436210;3.00;132.00;7.00;160200;436150;1241.45
359;"rural settlement?";161440;436210;3.00;360.00;5.00;160400;435725;1147.52
360;"rural settlement; burial(s)";160400;435725;5.00;358.00;4.00;161000;436600;1060.95
360;"rural settlement; burial(s)";160400;435725;5.00;359.00;3.00;161440;436210;1147.52
360;"rural settlement; burial(s)";160400;435725;5.00;132.00;7.00;160200;436150;469.70
360;"rural settlement; burial(s)";160400;435725;5.00;2066.00;4.00;159670;435580;744.26
360;"rural settlement; burial(s)";160400;435725;5.00;134.00;5.00;159480;435680;921.09
360;"rural settlement; burial(s)";160400;435725;5.00;131.00;4.00;160950;436120;677.14
360;"rural settlement; burial(s)";160400;435725;5.00;529.00;5.00;159600;436230;946.05
360;"rural settlement; burial(s)";160400;435725;5.00;365.00;4.00;161300;435450;941.07
360;"rural settlement; burial(s)";160400;435725;5.00;357.00;4.00;160790;436900;1238.03
361;"rural settlement?";155050;433750;2.00;179.00;6.00;154110;434520;1215.11
361;"rural settlement?";155050;433750;2.00;298.00;4.00;154250;432950;1131.37
